model,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__C,param_model__class_weight,param_model__l1_ratio,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,param_class_weight,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split
Decision Tree,0.03392767906188965,0.019051567684173088,0.09236078262329102,0.03921331350352563,,,,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.9140625,0.87109375,0.890625,0.87109375,0.87890625,0.88515625,0.016124818312929917,97,0.9649122807017544,0.9523809523809523,0.8787878787878788,0.9357798165137615,0.944954128440367,0.9353630113649428,0.02985189613462689,63,0.859375,0.78125,0.90625,0.796875,0.8046875,0.8296875,0.04645646483537033,81,0.9090909090909091,0.8583690987124464,0.8923076923076924,0.8607594936708861,0.869198312236287,0.8779451012036443,0.01965409203813471,101,0.94952392578125,0.90869140625,0.95050048828125,0.909515380859375,0.92755126953125,0.929156494140625,0.01831703172926777,99,balanced,entropy,3,2.0,2.0
Decision Tree,0.020824384689331055,0.011833693638842553,0.07251338958740235,0.0360581981083092,,,,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.9140625,0.87109375,0.890625,0.87109375,0.87890625,0.88515625,0.016124818312929917,97,0.9649122807017544,0.9523809523809523,0.8787878787878788,0.9357798165137615,0.944954128440367,0.9353630113649428,0.02985189613462689,63,0.859375,0.78125,0.90625,0.796875,0.8046875,0.8296875,0.04645646483537033,81,0.9090909090909091,0.8583690987124464,0.8923076923076924,0.8607594936708861,0.869198312236287,0.8779451012036443,0.01965409203813471,101,0.94952392578125,0.90869140625,0.95050048828125,0.909515380859375,0.92755126953125,0.929156494140625,0.01831703172926777,99,balanced,entropy,3,2.0,5.0
Decision Tree,0.010373830795288086,0.002171165416371044,0.0420562744140625,0.0040298102953026,,,,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.9140625,0.87109375,0.890625,0.87109375,0.87890625,0.88515625,0.016124818312929917,97,0.9649122807017544,0.9523809523809523,0.8787878787878788,0.9357798165137615,0.944954128440367,0.9353630113649428,0.02985189613462689,63,0.859375,0.78125,0.90625,0.796875,0.8046875,0.8296875,0.04645646483537033,81,0.9090909090909091,0.8583690987124464,0.8923076923076924,0.8607594936708861,0.869198312236287,0.8779451012036443,0.01965409203813471,101,0.94952392578125,0.90869140625,0.95050048828125,0.909515380859375,0.92755126953125,0.929156494140625,0.01831703172926777,99,balanced,entropy,3,2.0,10.0
Decision Tree,0.01666722297668457,0.011578337459903883,0.07936635017395019,0.04327535167845596,,,,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.9140625,0.87109375,0.890625,0.87109375,0.87890625,0.88515625,0.016124818312929917,97,0.9649122807017544,0.9523809523809523,0.8787878787878788,0.9357798165137615,0.944954128440367,0.9353630113649428,0.02985189613462689,63,0.859375,0.78125,0.90625,0.796875,0.8046875,0.8296875,0.04645646483537033,81,0.9090909090909091,0.8583690987124464,0.8923076923076924,0.8607594936708861,0.869198312236287,0.8779451012036443,0.01965409203813471,101,0.94952392578125,0.90869140625,0.95050048828125,0.909515380859375,0.92755126953125,0.929156494140625,0.01831703172926777,99,balanced,entropy,3,5.0,2.0
Decision Tree,0.016643810272216796,0.007525517864926206,0.08464436531066895,0.04738895454777016,,,,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 5, 'min_samples_split': 5}",0.9140625,0.87109375,0.890625,0.87109375,0.87890625,0.88515625,0.016124818312929917,97,0.9649122807017544,0.9523809523809523,0.8787878787878788,0.9357798165137615,0.944954128440367,0.9353630113649428,0.02985189613462689,63,0.859375,0.78125,0.90625,0.796875,0.8046875,0.8296875,0.04645646483537033,81,0.9090909090909091,0.8583690987124464,0.8923076923076924,0.8607594936708861,0.869198312236287,0.8779451012036443,0.01965409203813471,101,0.94952392578125,0.90869140625,0.95050048828125,0.909515380859375,0.92755126953125,0.929156494140625,0.01831703172926777,99,balanced,entropy,3,5.0,5.0
Decision Tree,0.02064170837402344,0.010079830486020114,0.07388958930969239,0.029610687546099457,,,,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 3, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.9140625,0.87109375,0.890625,0.87109375,0.87890625,0.88515625,0.016124818312929917,97,0.9649122807017544,0.9523809523809523,0.8787878787878788,0.9357798165137615,0.944954128440367,0.9353630113649428,0.02985189613462689,63,0.859375,0.78125,0.90625,0.796875,0.8046875,0.8296875,0.04645646483537033,81,0.9090909090909091,0.8583690987124464,0.8923076923076924,0.8607594936708861,0.869198312236287,0.8779451012036443,0.01965409203813471,101,0.94952392578125,0.90869140625,0.95050048828125,0.909515380859375,0.92755126953125,0.929156494140625,0.01831703172926777,99,balanced,entropy,3,5.0,10.0
Decision Tree,0.01357874870300293,0.0008512297845298827,0.04648146629333496,0.002126187157278687,,,,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.91796875,0.890625,0.91796875,0.8828125,0.890625,0.9,0.01494619255446015,1,0.9734513274336283,0.9716981132075472,0.9572649572649573,0.9622641509433962,0.9629629629629629,0.9655283023624983,0.006105070270916238,13,0.859375,0.8046875,0.875,0.796875,0.8125,0.8296875,0.03140586131600279,81,0.9128630705394191,0.8803418803418803,0.9142857142857143,0.8717948717948718,0.8813559322033898,0.892128293833055,0.01782859285544881,1,0.9351806640625,0.94219970703125,0.96307373046875,0.917999267578125,0.942474365234375,0.940185546875,0.014494442520112638,37,balanced,entropy,5,1.0,2.0
Decision Tree,0.015996551513671874,0.009073922922215405,0.07053589820861816,0.035248722524286846,,,,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.91796875,0.890625,0.91796875,0.8828125,0.890625,0.9,0.01494619255446015,1,0.9734513274336283,0.9716981132075472,0.9572649572649573,0.9622641509433962,0.9629629629629629,0.9655283023624983,0.006105070270916238,13,0.859375,0.8046875,0.875,0.796875,0.8125,0.8296875,0.03140586131600279,81,0.9128630705394191,0.8803418803418803,0.9142857142857143,0.8717948717948718,0.8813559322033898,0.892128293833055,0.01782859285544881,1,0.9351806640625,0.94219970703125,0.96307373046875,0.917999267578125,0.942474365234375,0.940185546875,0.014494442520112638,37,balanced,entropy,5,1.0,5.0
Decision Tree,0.017969512939453126,0.00973786625725849,0.07832956314086914,0.04096786524663112,,,,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.91796875,0.890625,0.91796875,0.8828125,0.890625,0.9,0.01494619255446015,1,0.9734513274336283,0.9716981132075472,0.9572649572649573,0.9622641509433962,0.9629629629629629,0.9655283023624983,0.006105070270916238,13,0.859375,0.8046875,0.875,0.796875,0.8125,0.8296875,0.03140586131600279,81,0.9128630705394191,0.8803418803418803,0.9142857142857143,0.8717948717948718,0.8813559322033898,0.892128293833055,0.01782859285544881,1,0.9351806640625,0.94219970703125,0.96307373046875,0.917999267578125,0.942474365234375,0.940185546875,0.014494442520112638,37,balanced,entropy,5,1.0,10.0
Decision Tree,0.015624427795410156,0.006670823386729956,0.05908803939819336,0.020771271069610162,,,,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.921875,0.890625,0.9140625,0.8828125,0.890625,0.9,0.01514899955442603,1,0.9821428571428571,0.9716981132075472,0.9568965517241379,0.9622641509433962,0.9629629629629629,0.9671929271961803,0.008854353584911124,7,0.859375,0.8046875,0.8671875,0.796875,0.8125,0.828125,0.029231698334171417,113,0.9166666666666666,0.8803418803418803,0.9098360655737705,0.8717948717948718,0.8813559322033898,0.8919990833161158,0.017799015784038592,7,0.941375732421875,0.94219970703125,0.962127685546875,0.917999267578125,0.941314697265625,0.94100341796875,0.013979214829742345,25,balanced,entropy,5,2.0,2.0
Decision Tree,0.01863255500793457,0.007784675870363136,0.08342881202697754,0.030800263315478926,,,,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.921875,0.890625,0.9140625,0.8828125,0.890625,0.9,0.01514899955442603,1,0.9821428571428571,0.9716981132075472,0.9568965517241379,0.9622641509433962,0.9629629629629629,0.9671929271961803,0.008854353584911124,7,0.859375,0.8046875,0.8671875,0.796875,0.8125,0.828125,0.029231698334171417,113,0.9166666666666666,0.8803418803418803,0.9098360655737705,0.8717948717948718,0.8813559322033898,0.8919990833161158,0.017799015784038592,7,0.941375732421875,0.94219970703125,0.962127685546875,0.917999267578125,0.941314697265625,0.94100341796875,0.013979214829742345,25,balanced,entropy,5,2.0,5.0
Decision Tree,0.019199275970458986,0.008793529300392079,0.07395968437194825,0.02545150380506793,,,,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.921875,0.890625,0.9140625,0.8828125,0.890625,0.9,0.01514899955442603,1,0.9821428571428571,0.9716981132075472,0.9568965517241379,0.9622641509433962,0.9629629629629629,0.9671929271961803,0.008854353584911124,7,0.859375,0.8046875,0.8671875,0.796875,0.8125,0.828125,0.029231698334171417,113,0.9166666666666666,0.8803418803418803,0.9098360655737705,0.8717948717948718,0.8813559322033898,0.8919990833161158,0.017799015784038592,7,0.941375732421875,0.94219970703125,0.962127685546875,0.917999267578125,0.941314697265625,0.94100341796875,0.013979214829742345,25,balanced,entropy,5,2.0,10.0
Decision Tree,0.014657735824584961,0.0009638389698321864,0.05729165077209473,0.0056075306537950766,,,,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.921875,0.88671875,0.9140625,0.8828125,0.890625,0.89921875,0.01570293065800139,13,0.9821428571428571,0.9805825242718447,0.9568965517241379,0.9622641509433962,0.9629629629629629,0.9689698094090398,0.010345974520487517,1,0.859375,0.7890625,0.8671875,0.796875,0.8125,0.825,0.032249636625859834,151,0.9166666666666666,0.8744588744588745,0.9098360655737705,0.8717948717948718,0.8813559322033898,0.8908224821395146,0.018702253384720785,13,0.947235107421875,0.94146728515625,0.958831787109375,0.917999267578125,0.941009521484375,0.94130859375,0.013308833033608213,13,balanced,entropy,5,5.0,2.0
Decision Tree,0.021555662155151367,0.01068612305216833,0.06913423538208008,0.017225705574418798,,,,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 5}",0.921875,0.88671875,0.9140625,0.8828125,0.890625,0.89921875,0.01570293065800139,13,0.9821428571428571,0.9805825242718447,0.9568965517241379,0.9622641509433962,0.9629629629629629,0.9689698094090398,0.010345974520487517,1,0.859375,0.7890625,0.8671875,0.796875,0.8125,0.825,0.032249636625859834,151,0.9166666666666666,0.8744588744588745,0.9098360655737705,0.8717948717948718,0.8813559322033898,0.8908224821395146,0.018702253384720785,13,0.947235107421875,0.94146728515625,0.958831787109375,0.917999267578125,0.941009521484375,0.94130859375,0.013308833033608213,13,balanced,entropy,5,5.0,5.0
Decision Tree,0.02628917694091797,0.012137798028552442,0.07662768363952636,0.0230026327606838,,,,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.921875,0.88671875,0.9140625,0.8828125,0.890625,0.89921875,0.01570293065800139,13,0.9821428571428571,0.9805825242718447,0.9568965517241379,0.9622641509433962,0.9629629629629629,0.9689698094090398,0.010345974520487517,1,0.859375,0.7890625,0.8671875,0.796875,0.8125,0.825,0.032249636625859834,151,0.9166666666666666,0.8744588744588745,0.9098360655737705,0.8717948717948718,0.8813559322033898,0.8908224821395146,0.018702253384720785,13,0.947235107421875,0.94146728515625,0.958831787109375,0.917999267578125,0.941009521484375,0.94130859375,0.013308833033608213,13,balanced,entropy,5,5.0,10.0
Decision Tree,0.013388347625732423,0.0044746979023083,0.06539111137390137,0.018977784563239446,,,,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.91015625,0.87109375,0.90234375,0.875,0.8828125,0.88828125,0.015349127112803517,49,0.9487179487179487,0.9439252336448598,0.9327731092436975,0.9363636363636364,0.9454545454545454,0.9414468946849375,0.005935414467147512,43,0.8671875,0.7890625,0.8671875,0.8046875,0.8125,0.828125,0.03277527650531724,113,0.9061224489795918,0.8595744680851064,0.8987854251012146,0.865546218487395,0.8739495798319328,0.8807956280970481,0.018411035575498048,73,0.93218994140625,0.935699462890625,0.946319580078125,0.90234375,0.93902587890625,0.93111572265625,0.015124277724210138,89,balanced,entropy,7,1.0,2.0
Decision Tree,0.023427438735961915,0.01814575386764594,0.06862335205078125,0.025811169440557537,,,,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.91015625,0.86328125,0.8984375,0.875,0.8828125,0.8859375,0.01664630918176759,91,0.9487179487179487,0.926605504587156,0.925,0.9363636363636364,0.9454545454545454,0.9364283270246574,0.009587555523814031,61,0.8671875,0.7890625,0.8671875,0.8046875,0.8125,0.828125,0.03277527650531724,113,0.9061224489795918,0.8523206751054853,0.8951612903225806,0.865546218487395,0.8739495798319328,0.8786200425453969,0.019567268909557945,97,0.93218994140625,0.934906005859375,0.95074462890625,0.90216064453125,0.93902587890625,0.931805419921875,0.0161208117834509,87,balanced,entropy,7,1.0,5.0
Decision Tree,0.016267967224121094,0.004261497965696671,0.06037030220031738,0.0261136173592877,,,,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 7, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.91015625,0.86328125,0.8984375,0.875,0.88671875,0.88671875,0.016572815184059706,75,0.9487179487179487,0.926605504587156,0.9180327868852459,0.9363636363636364,0.9304347826086956,0.9320309318325364,0.010248510879077865,87,0.8671875,0.7890625,0.875,0.8046875,0.8359375,0.834375,0.033657280044590655,65,0.9061224489795918,0.8523206751054853,0.896,0.865546218487395,0.8806584362139918,0.8801295557572928,0.0195641957774822,81,0.93804931640625,0.93505859375,0.95452880859375,0.905487060546875,0.94256591796875,0.935137939453125,0.016240921785873625,69,balanced,entropy,7,1.0,10.0
Decision Tree,0.016052961349487305,0.007159518227565647,0.05163893699645996,0.010114522241096584,,,,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.9140625,0.86328125,0.89453125,0.875,0.88671875,0.88671875,0.017293705954045824,75,0.9568965517241379,0.926605504587156,0.9316239316239316,0.9363636363636364,0.9459459459459459,0.9394871140489615,0.010791910328258434,51,0.8671875,0.7890625,0.8515625,0.8046875,0.8203125,0.8265625,0.028980057798424077,125,0.9098360655737705,0.8523206751054853,0.889795918367347,0.865546218487395,0.8786610878661087,0.8792319930800213,0.019799248292644293,95,0.942718505859375,0.93505859375,0.942413330078125,0.90216064453125,0.947052001953125,0.933880615234375,0.016321428468056714,75,balanced,entropy,7,2.0,2.0
Decision Tree,0.030011081695556642,0.011375041590908632,0.11011614799499511,0.03455203565747676,,,,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.9140625,0.86328125,0.890625,0.875,0.88671875,0.8859375,0.017009016450841595,91,0.9568965517241379,0.926605504587156,0.923728813559322,0.9363636363636364,0.9459459459459459,0.9379080904360396,0.012299223237973243,53,0.8671875,0.7890625,0.8515625,0.8046875,0.8203125,0.8265625,0.028980057798424077,125,0.9098360655737705,0.8523206751054853,0.8861788617886179,0.865546218487395,0.8786610878661087,0.8785085817642756,0.019463283445957547,99,0.942718505859375,0.93505859375,0.9420166015625,0.90216064453125,0.947052001953125,0.93380126953125,0.01628066772840183,77,balanced,entropy,7,2.0,5.0
Decision Tree,0.03230175971984863,0.019383903710311776,0.11267256736755371,0.03611120896601421,,,,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 7, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.9140625,0.86328125,0.890625,0.875,0.88671875,0.8859375,0.017009016450841595,91,0.9568965517241379,0.926605504587156,0.9098360655737705,0.9363636363636364,0.9304347826086956,0.9320273081714792,0.015242482454488929,89,0.8671875,0.7890625,0.8671875,0.8046875,0.8359375,0.8328125,0.03186887195995491,71,0.9098360655737705,0.8523206751054853,0.888,0.865546218487395,0.8806584362139918,0.8792722790761285,0.01963177671574966,87,0.942535400390625,0.93505859375,0.961181640625,0.905487060546875,0.946990966796875,0.938250732421875,0.01846198565477536,55,balanced,entropy,7,2.0,10.0
Decision Tree,0.011106252670288086,0.0009049503101066836,0.03842568397521973,0.0028894105162931834,,,,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 7, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.91015625,0.87109375,0.90234375,0.875,0.88671875,0.8890625,0.01514899955442603,43,0.9565217391304348,0.9439252336448598,0.905511811023622,0.9137931034482759,0.9304347826086956,0.9300373339711776,0.018760766191910524,91,0.859375,0.7890625,0.8984375,0.828125,0.8359375,0.8421875,0.036106937525910446,21,0.9053497942386831,0.8595744680851064,0.9019607843137255,0.8688524590163934,0.8806584362139918,0.88327918837358,0.0179612154149203,25,0.946380615234375,0.936004638671875,0.969268798828125,0.90289306640625,0.940460205078125,0.93900146484375,0.02137984422256736,49,balanced,entropy,7,5.0,2.0
Decision Tree,0.022112369537353516,0.01252909925044235,0.0678978443145752,0.038110005137863764,,,,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 7, 'min_samples_leaf': 5, 'min_samples_split': 5}",0.91015625,0.87109375,0.90234375,0.875,0.88671875,0.8890625,0.01514899955442603,43,0.9565217391304348,0.9439252336448598,0.905511811023622,0.9137931034482759,0.9304347826086956,0.9300373339711776,0.018760766191910524,91,0.859375,0.7890625,0.8984375,0.828125,0.8359375,0.8421875,0.036106937525910446,21,0.9053497942386831,0.8595744680851064,0.9019607843137255,0.8688524590163934,0.8806584362139918,0.88327918837358,0.0179612154149203,25,0.946380615234375,0.936004638671875,0.969268798828125,0.90289306640625,0.940460205078125,0.93900146484375,0.02137984422256736,49,balanced,entropy,7,5.0,5.0
Decision Tree,0.02174968719482422,0.008911029070726335,0.07039594650268555,0.03629043775918208,,,,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 7, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.91015625,0.87109375,0.90234375,0.875,0.88671875,0.8890625,0.01514899955442603,43,0.9565217391304348,0.9439252336448598,0.905511811023622,0.9137931034482759,0.9304347826086956,0.9300373339711776,0.018760766191910524,91,0.859375,0.7890625,0.8984375,0.828125,0.8359375,0.8421875,0.036106937525910446,21,0.9053497942386831,0.8595744680851064,0.9019607843137255,0.8688524590163934,0.8806584362139918,0.88327918837358,0.0179612154149203,25,0.946380615234375,0.936004638671875,0.969268798828125,0.90289306640625,0.940460205078125,0.93900146484375,0.02137984422256736,49,balanced,entropy,7,5.0,10.0
Decision Tree,0.016586732864379884,0.006916354316711554,0.05457425117492676,0.00262074208029973,,,,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.88671875,0.87109375,0.8828125,0.87109375,0.8671875,0.87578125,0.007574499777213015,165,0.9304347826086956,0.905982905982906,0.9016393442622951,0.8991596638655462,0.9272727272727272,0.9128978847984339,0.013247560246265902,159,0.8359375,0.828125,0.859375,0.8359375,0.796875,0.83125,0.020131404260508006,75,0.8806584362139918,0.8653061224489796,0.88,0.8663967611336032,0.8571428571428571,0.8699008353878863,0.00909807708988574,167,0.914093017578125,0.916595458984375,0.924560546875,0.87847900390625,0.941741943359375,0.915093994140625,0.020705760931957317,167,balanced,entropy,10,1.0,2.0
Decision Tree,0.020670604705810548,0.009085579620359987,0.06904826164245606,0.022600413096205977,,,,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.90625,0.8515625,0.87890625,0.87109375,0.87109375,0.87578125,0.017712162576179115,165,0.956140350877193,0.875,0.8943089430894309,0.8991596638655462,0.9279279279279279,0.9105073771520196,0.02841752126933721,169,0.8515625,0.8203125,0.859375,0.8359375,0.8046875,0.834375,0.020009763241977653,65,0.9008264462809917,0.8467741935483871,0.8764940239043825,0.8663967611336032,0.8619246861924686,0.8704832222119666,0.017938264838055388,165,0.9256591796875,0.915313720703125,0.930633544921875,0.8804931640625,0.937408447265625,0.917901611328125,0.020044389503751852,165,balanced,entropy,10,1.0,5.0
Decision Tree,0.01964435577392578,0.004094473943573746,0.08424463272094726,0.03897823483016123,,,,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.91015625,0.87109375,0.890625,0.8671875,0.87890625,0.88359375,0.01550736971974938,123,0.9487179487179487,0.905982905982906,0.8968253968253969,0.8916666666666667,0.9145299145299145,0.9115445665445666,0.020166752707278423,165,0.8671875,0.828125,0.8828125,0.8359375,0.8359375,0.85,0.021194781197266463,7,0.9061224489795918,0.8653061224489796,0.889763779527559,0.8629032258064516,0.8734693877551021,0.8795129929035369,0.016293473990508615,85,0.9329833984375,0.92962646484375,0.947479248046875,0.896240234375,0.943603515625,0.929986572265625,0.018107130186356502,93,balanced,entropy,10,1.0,10.0
Decision Tree,0.022474002838134766,0.01609748063175618,0.07111001014709473,0.03333436880196432,,,,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.91015625,0.85546875,0.890625,0.8671875,0.87109375,0.87890625,0.019295451617544482,157,0.9487179487179487,0.8760330578512396,0.923728813559322,0.9051724137931034,0.9279279279279279,0.9163160323699083,0.024439999580584716,149,0.8671875,0.828125,0.8515625,0.8203125,0.8046875,0.834375,0.022316963839196406,65,0.9061224489795918,0.8514056224899599,0.8861788617886179,0.860655737704918,0.8619246861924686,0.8732574714311113,0.020058953583630273,157,0.930389404296875,0.922515869140625,0.93853759765625,0.890655517578125,0.94061279296875,0.924542236328125,0.018114845703561856,149,balanced,entropy,10,2.0,2.0
Decision Tree,0.012835979461669922,0.0021006625265880584,0.046494579315185545,0.0030255779889591643,,,,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.91015625,0.85546875,0.89453125,0.87109375,0.875,0.88125,0.01907274314958391,135,0.9646017699115044,0.8760330578512396,0.9243697478991597,0.905982905982906,0.9285714285714286,0.9199117820432476,0.029022108738867052,127,0.8515625,0.828125,0.859375,0.828125,0.8125,0.8359375,0.01711632992203644,55,0.9045643153526971,0.8514056224899599,0.8906882591093117,0.8653061224489796,0.8666666666666667,0.8757261972135231,0.01917103941206573,135,0.937225341796875,0.92193603515625,0.941802978515625,0.891754150390625,0.940826416015625,0.926708984375,0.018880390736367457,141,balanced,entropy,10,2.0,5.0
Decision Tree,0.01689014434814453,0.005033426109077098,0.07507071495056153,0.03815793844372489,,,,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.9140625,0.87109375,0.890625,0.8671875,0.87890625,0.884375,0.01686486964447102,121,0.9568965517241379,0.905982905982906,0.9032258064516129,0.8916666666666667,0.9145299145299145,0.9144603690710476,0.02244312848823699,157,0.8671875,0.828125,0.875,0.8359375,0.8359375,0.8484375,0.018879759333741516,15,0.9098360655737705,0.8653061224489796,0.8888888888888888,0.8629032258064516,0.8734693877551021,0.8800807380946385,0.0174357631493691,83,0.937408447265625,0.929840087890625,0.9605712890625,0.8973388671875,0.94793701171875,0.934619140625,0.02131346083178382,73,balanced,entropy,10,2.0,10.0
Decision Tree,0.02411174774169922,0.008982786424878358,0.07827601432800294,0.031374811976499786,,,,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.9140625,0.87890625,0.90234375,0.8671875,0.890625,0.890625,0.016572815184059706,19,0.9568965517241379,0.9292035398230089,0.905511811023622,0.8852459016393442,0.9310344827586207,0.9215784573937468,0.024384904421030636,119,0.8671875,0.8203125,0.8984375,0.84375,0.84375,0.8546875,0.02642427269576213,1,0.9098360655737705,0.8713692946058091,0.9019607843137255,0.864,0.8852459016393442,0.8864824092265298,0.017437702080872336,19,0.939849853515625,0.943450927734375,0.970062255859375,0.905548095703125,0.94940185546875,0.94166259765625,0.02086709426179234,7,balanced,entropy,10,5.0,2.0
Decision Tree,0.019139623641967772,0.02100153109022574,0.05137343406677246,0.011698878202419709,,,,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 5}",0.9140625,0.87890625,0.90234375,0.8671875,0.890625,0.890625,0.016572815184059706,19,0.9568965517241379,0.9292035398230089,0.905511811023622,0.8852459016393442,0.9310344827586207,0.9215784573937468,0.024384904421030636,119,0.8671875,0.8203125,0.8984375,0.84375,0.84375,0.8546875,0.02642427269576213,1,0.9098360655737705,0.8713692946058091,0.9019607843137255,0.864,0.8852459016393442,0.8864824092265298,0.017437702080872336,19,0.939849853515625,0.943450927734375,0.970062255859375,0.905548095703125,0.94940185546875,0.94166259765625,0.02086709426179234,7,balanced,entropy,10,5.0,5.0
Decision Tree,0.016169929504394533,0.007718176562517166,0.03972148895263672,0.0030802735625679446,,,,"{'class_weight': 'balanced', 'criterion': 'entropy', 'max_depth': 10, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.9140625,0.87890625,0.90234375,0.8671875,0.890625,0.890625,0.016572815184059706,19,0.9568965517241379,0.9292035398230089,0.905511811023622,0.8852459016393442,0.9310344827586207,0.9215784573937468,0.024384904421030636,119,0.8671875,0.8203125,0.8984375,0.84375,0.84375,0.8546875,0.02642427269576213,1,0.9098360655737705,0.8713692946058091,0.9019607843137255,0.864,0.8852459016393442,0.8864824092265298,0.017437702080872336,19,0.939849853515625,0.943450927734375,0.970062255859375,0.905548095703125,0.94940185546875,0.94166259765625,0.02086709426179234,7,balanced,entropy,10,5.0,10.0
